rank,Export country,Import country,Inquiry Criteria,Export amount (unit:$),Revenue share,Export Share,Item HS CODE,best_worst
1479,India,Spain,2019,496754,0.009027797,0.245149595,870332,worst
1480,Portugal,Guinea Beach Sau,2019,496748,56.59875169,0.025179545,870332,worst
1481,turkey,New Caladonia,2019,495873,3.934102769,0.031561439,870332,worst
1482,China,Brunei,2019,493797,2.553427617,0.198593057,870332,worst
1483,Bulgaria,Luxembourg,2019,489817,0.059051121,1.095110929,870332,worst
1484,Czech Republic,Ethiopia,2019,488774,2.399862168,0.007066874,870332,worst
1485,Germany,China,2019,488100,0.330518039,0.001462557,870332,worst
1486,Thailand,butane,2019,487428,40.69329918,0.026095826,870332,worst
1487,USA,Sri Lanka,2019,486727,1.646959127,0.018546968,870332,worst
1488,USA,Mali,2019,484365,16.72654101,0.018456963,870332,worst
1489,USA,Saudi Arabia,2019,483752,0.368220493,0.018433605,870332,worst
1490,Japan,Sweden,2019,480950,0.021929756,0.024069381,870332,worst
1491,turkey,Mali,2019,479941,16.57376734,0.030547395,870332,worst
1492,Republic of South Africa,Zimbabwe,2019,478751,14.26849633,0.017246857,870332,worst
1493,korea,Kenya,2019,475923,1.58570452,0.017000726,870332,worst
1494,Greece,Nigeria,2019,475718,0.125751681,2.873801629,870332,worst
1495,Morocco,Iceland,2019,474224,0.725386811,0.247648212,870332,worst
1496,turkey,Other country,2019,473126,24.27878374,0.030113633,870332,worst
1497,korea,Belarus,2019,472700,0.409970237,0.016885595,870332,worst
1498,france,Arab Emirates,2019,471642,1.285563861,0.007174035,870332,worst
1499,Spain,Polynesia (p),2019,470877,2.034427619,0.005760415,870332,worst
1500,Germany,Malaysia,2019,468308,1.396496521,0.001403252,870332,worst
1501,Slovenian,Cyprus,2019,468017,0.306113392,0.044441027,870332,worst
1502,uk,Zimbabwe,2019,466553,13.90495219,0.013638822,870332,worst
1503,Netherlands,Ireland,2019,464448,0.0546004,0.041771505,870332,worst
1504,China,Ireland,2019,462456,0.054366221,0.185988474,870332,worst
1505,Portugal,Hungary,2019,462182,0.046885171,0.023427437,870332,worst
1506,Belgium,Israel,2019,462000,0.189832002,0.008075577,870332,worst
1507,Albania,Swiss,2019,459127,0.019249388,67.39004078,870332,worst
1508,USA,Venezuela,2019,458463,94.68248346,0.017469955,870332,worst
1509,Japan,Brunei,2019,456524,2.360688683,0.02284697,870332,worst
1510,Austria,Moldavia,2019,455512,0.98913526,0.039882697,870332,worst
1511,Norway,Netherlands,2019,454881,0.052933133,5.998619297,870332,worst
1512,korea,China,2019,454713,0.307909955,0.016243071,870332,worst
1513,Spain,Azerbaijan,2019,454118,0.790359067,0.005555396,870332,worst
1514,Indonesia,Angola,2019,453820,1.266193583,0.114878665,870332,worst
1515,uk,Tanzania,2019,451994,15.65952959,0.013213216,870332,worst
1516,korea,Angola,2019,451859,1.260722238,0.016141121,870332,worst
1517,Finland,Ukraine,2019,451647,0.046580778,0.0856275,870332,worst
1518,USA,Senegal,2019,450762,5.912917732,0.017176505,870332,worst
1519,france,Central African Republic,2019,449578,56.64474347,0.006838424,870332,worst
1520,China,sebum,2019,448052,8.558445585,0.180195538,870332,worst
1521,france,Cameroon,2019,447839,5.791370032,0.006811973,870332,worst
1522,turkey,Macedonia,2019,446762,0.437120708,0.028435611,870332,worst
1523,france,Ghana,2019,445951,1.079929183,0.006783255,870332,worst
1524,Denmark,Hungary,2019,444745,0.045116308,0.185760504,870332,worst
1525,Spain,Panama,2019,444736,0.440721638,0.005440622,870332,worst
1526,Italy,Panama,2019,443583,0.439579046,0.012712582,870332,worst
1527,Lithuania,Uzbekistan,2019,443286,19.80202708,0.263033611,870332,worst
1528,Spain,Philippine,2019,441329,0.054998822,0.005398943,870332,worst
1529,Finland,Norway,2019,440680,0.050062783,0.083548273,870332,worst
1530,Ireland,Nigeria,2019,438757,0.11598138,5.913021283,870332,worst
1531,Germany,catarrh,2019,434107,1.027551451,0.001300771,870332,worst
1532,Republic of South Africa,Tunisia,2019,433830,0.380093688,0.015628592,870332,worst
1533,uk,New Caladonia,2019,433099,3.436073299,0.012660856,870332,worst
1534,uk,Kaman Islands,2019,431845,63.66334181,0.012624197,870332,worst
1535,Slovenian,Greece,2019,430311,0.232090153,0.040860616,870332,worst
1536,Slovenian,Montenegro,2019,428037,0.683964345,0.040644686,870332,worst
1537,China,Angola,2019,427695,1.193302773,0.172008452,870332,worst
1538,China,Panama,2019,427194,0.423337979,0.171806962,870332,worst
1539,Canada,Slovakia,2019,424776,0.059249593,0.062653411,870332,worst
1540,korea,Congo,2019,424081,11.85033317,0.015148847,870332,worst
1541,uk,Arab Emirates,2019,423607,1.154633918,0.012383375,870332,worst
1542,korea,Bellless,2019,422019,52.92152543,0.015075189,870332,worst
1543,korea,Panama,2019,420960,0.41716025,0.01503736,870332,worst
1544,Austria,Israel,2019,420863,0.172929147,0.036848978,870332,worst
1545,Slovakia,Costa Rica,2019,419386,1.452327909,0.018641959,870332,worst
1546,Germany,Egypt,2019,419297,1.270471309,0.001256394,870332,worst
1547,australia,India,2019,418058,0.577028784,6.940993799,870332,worst
1548,Ukraine,Canada,2019,417004,2.306729839,33.13223768,870332,worst
1549,Slovakia,India,2019,416817,0.575315881,0.018527766,870332,worst
1550,Slovakia,Montenegro,2019,415891,0.664556137,0.018486605,870332,worst
1551,uk,Cambodia,2019,415608,2.459840736,0.012149538,870332,worst
1552,Japan,Ghana,2019,413946,1.002424853,0.020716133,870332,worst
1553,Luxembourg,Israel,2019,413861,0.170052083,0.257882103,870332,worst
1554,Swiss,Slovenian,2019,413835,0.052636641,0.547702052,870332,worst
1555,Hungary,Lithuania,2019,411007,0.127450801,0.024841727,870332,worst
1556,China,Pakistan,2019,410919,60.19097924,0.165261555,870332,worst
1557,Belgium,Carborbere,2019,410210,7.450778744,0.007170308,870332,worst
1558,USA,Cote Divoire,2019,409953,4.944774409,0.015621458,870332,worst
1559,Italy,Kuwait,2019,409659,19.28238984,0.011740359,870332,worst
1560,Eritrea,Slovakia,2019,409206,0.057077822,100,870332,worst
1561,korea,Zimbabwe,2019,409098,12.19258719,0.014613631,870332,worst
1562,India,Portugal,2019,408815,0.031322123,0.201751433,870332,worst
1563,uk,Lithuania,2019,407357,0.126318958,0.011908336,870332,worst
1564,Italy,New Caladonia,2019,405902,3.220300727,0.011632687,870332,worst
1565,Poland,Serbia,2019,405386,0.124400035,0.028701539,870332,worst
1566,Slovenian,India,2019,405140,0.559198583,0.038470478,870332,worst
1567,uk,Paraguay,2019,404489,0.540437228,0.011824495,870332,worst
1568,Slovenian,Russian Federation,2019,401437,0.040868872,0.038118856,870332,worst
1569,france,Azerbaijan,2019,401100,0.698085127,0.006101037,870332,worst
1570,Bulgaria,Romania,2019,400774,0.059446158,0.896032574,870332,worst
1571,Mauritius,Ghana,2019,400679,0.970297062,100,870332,worst
1572,turkey,Belarus,2019,400300,0.347178096,0.025478387,870332,worst
1573,Republic of South Africa,Madagascar,2019,399875,2.205706004,0.014405374,870332,worst
1574,USA,Indonesia,2019,398470,0.150516543,0.015183893,870332,worst
1575,turkey,Bencyan,2019,397276,32.80393572,0.025285914,870332,worst
1576,Belgium,Malta,2019,397253,1.745742223,0.006943825,870332,worst
1577,Belgium,Philippine,2019,397152,0.049493444,0.00694206,870332,worst
1578,turkey,Greece,2019,396258,0.213723516,0.02522112,870332,worst
1579,Morocco,Bosnia Herzegovina,2019,394708,0.11515338,0.206123542,870332,worst
1580,Slovenian,Luxembourg,2019,394591,0.047570911,0.037468787,870332,worst
1581,USA,Azerbaijan,2019,392700,0.683465543,0.014964024,870332,worst
1582,Japan,Tajikistan,2019,392054,11.88601067,0.019620537,870332,worst
1583,france,Belarus,2019,390300,0.338505148,0.005936761,870332,worst
1584,Thailand,Uganda,2019,389459,21.77206967,0.02085078,870332,worst
1585,Spain,Nigeria,2019,388226,0.102623975,0.004749314,870332,worst
1586,turkey,Azerbaijan,2019,387793,0.67492527,0.024682338,870332,worst
1587,India,Ethiopia,2019,387667,1.903430557,0.191314832,870332,worst
1588,Austria,Georgia,2019,387471,0.735133046,0.033925316,870332,worst
1589,Thailand,Ireland,2019,386360,0.045420393,0.020684867,870332,worst
1590,Republic of South Africa,Singapore,2019,385660,3.872684031,0.013893283,870332,worst
1591,India,Belgium,2019,385658,0.007007904,0.190323384,870332,worst
1592,Spain,Ghana,2019,383979,0.929855809,0.004697359,870332,worst
1593,Lithuania,Georgia,2019,383617,0.727821008,0.227627683,870332,worst
1594,Netherlands,Saudi Arabia,2019,383392,0.291828853,0.034481494,870332,worst
1595,turkey,Polynesia (p),2019,383102,1.655195071,0.024383764,870332,worst
1596,China,Slovakia,2019,382509,0.053354009,0.153835749,870332,worst
1597,korea,Peru,2019,382452,7.751552735,0.013661793,870332,worst
1598,Norway,Romania,2019,382240,0.05669704,5.040685894,870332,worst
1599,Germany,Canada,2019,381768,2.111815803,0.001143941,870332,worst
1600,Netherlands,Palestine,2019,379675,1.686152252,0.034147194,870332,worst
1601,China,Estonia,2019,378951,0.160734913,0.152404809,870332,worst
1602,Austria,Estonia,2019,378853,0.160693346,0.033170761,870332,worst
1603,USA,Spain,2019,377319,0.006857236,0.014377924,870332,worst
1604,China,Bulgaria,2019,376302,0.177551717,0.151339446,870332,worst
1605,Japan,turkey,2019,375844,0.021767211,0.018809299,870332,worst
1606,Other country,Luxembourg,2019,375400,0.045257291,1.263990896,870332,worst
1607,Luxembourg,Slovenian,2019,374614,0.04764803,0.233426794,870332,worst
1608,Czech Republic,Georgia,2019,374293,0.71013096,0.005411666,870332,worst
1609,Latvia,Germany,2019,373239,0.00180215,0.603925572,870332,worst
1610,Germany,sebum,2019,372807,7.121156524,0.00111709,870332,worst
1611,Austria,Macedonia,2019,371972,0.363944705,0.032568289,870332,worst
1612,france,Senegal,2019,371550,4.873846028,0.005651559,870332,worst
1613,USA,Sierra Lion,2019,370906,26.25762354,0.014133553,870332,worst
1614,turkey,Netherlands,2019,369949,0.043049852,0.023546599,870332,worst
1615,India,korea,2019,369499,0.017179604,0.182348869,870332,worst
1616,India,Angola,2019,366706,1.023138654,0.180970515,870332,worst
1617,Spain,Madagascar,2019,366218,2.02005437,0.004480082,870332,worst
1618,Arab Emirates,Panama,2019,366117,0.362812284,1.162864341,870332,worst
1619,Swiss,Montenegro,2019,365359,0.58381058,0.48354507,870332,worst
1620,turkey,Libya,2019,365200,1.269481783,0.023244334,870332,worst
1621,Bosnia Herzegovina,Croatia,2019,364020,0.062984379,42.91980098,870332,worst
1622,Morocco,Andora,2019,363411,1.507338409,0.189779691,870332,worst
1623,USA,Zimbabwe,2019,361096,10.76195548,0.013759738,870332,worst
1624,Croatia,Austria,2019,360143,0.009791519,0.498283534,870332,worst
1625,Austria,India,2019,359949,0.496823249,0.031515607,870332,worst
1626,turkey,Croatia,2019,358006,0.06194381,0.022786448,870332,worst
1627,Netherlands,Montenegro,2019,357795,0.571723993,0.032179352,870332,worst
1628,uk,Trinidadi Tobago,2019,356135,15.25213224,0.010410954,870332,worst
1629,uk,Angola,2019,355706,0.992447787,0.010398413,870332,worst
1630,USA,Gaiana,2019,353151,9.294721724,0.01345699,870332,worst
1631,Netherlands,Nigeria,2019,352912,0.093289043,0.031740185,870332,worst
1632,India,Tunisia,2019,352720,0.309030371,0.174068382,870332,worst
1633,turkey,Mozambique,2019,352345,4.214908223,0.022426136,870332,worst
1634,korea,Yemen,2019,351540,20.28061953,0.012557567,870332,worst
1635,Sierra Lion,france,2019,351164,0.003710611,77.36951919,870332,worst
1636,Croatia,Portugal,2019,350601,0.026861949,0.485081497,870332,worst
1637,India,Jordan,2019,348737,10.69302917,0.172102759,870332,worst
1638,Denmark,Croatia,2019,344396,0.059588947,0.143846866,870332,worst
1639,Norway,Sweden,2019,343083,0.015643469,4.524313621,870332,worst
1640,USA,Paraguay,2019,343052,0.458351332,0.013072163,870332,worst
1641,Germany,Peru,2019,342140,6.934507474,0.001025198,870332,worst
1642,India,Japan,2019,340009,0.013276689,0.167795465,870332,worst
1643,Poland,Iceland,2019,339852,0.519847495,0.024061698,870332,worst
1644,Netherlands,Senegal,2019,339176,4.449176693,0.030504797,870332,worst
1645,Austria,Albania,2019,337515,0.255025529,0.029551381,870332,worst
1646,Slovakia,Albania,2019,336570,0.254311489,0.014960739,870332,worst
1647,korea,Lithuania,2019,335733,0.104108786,0.011992916,870332,worst
1648,korea,USA,2019,335230,0.077308951,0.011974948,870332,worst
1649,uk,Gaiana,2019,334938,8.815366528,0.009791299,870332,worst
1650,brazil,Slovakia,2019,333966,0.046583022,6.631928241,870332,worst
1651,Morocco,Senegal,2019,330965,4.341468041,0.172835813,870332,worst
1652,Slovenian,Ukraine,2019,330651,0.034101811,0.0313973,870332,worst
1653,China,Niger,2019,329038,10.44108655,0.132331023,870332,worst
1654,Sweden,Palestine,2019,325032,1.443480447,0.008025854,870332,worst
1655,Germany,Polynesia (p),2019,324861,1.403564393,0.000973423,870332,worst
1656,Slovakia,Mozambique,2019,323392,3.868559509,0.014374969,870332,worst
1657,Republic of South Africa,Cote Divoire,2019,323112,3.897314933,0.01164001,870332,worst
1658,Thailand,Nepal,2019,322777,2.106856158,0.017280772,870332,worst
1659,france,USA,2019,322330,0.074334022,0.004902885,870332,worst
1660,India,Ecuador,2019,322193,1.282094442,0.159003216,870332,worst
1661,Slovakia,Malawi,2019,321803,17.50077361,0.014304336,870332,worst
1662,Germany,Guatemala,2019,321680,1.895361972,0.000963891,870332,worst
1663,Germany,Madagascar,2019,320753,1.769269941,0.000961114,870332,worst
1664,Greece,Croatia,2019,320244,0.055410059,1.934586727,870332,worst
1665,france,Saint Bar Telemi,2019,319504,100,0.0048599,870332,worst
1666,USA,Tajikistan,2019,319041,9.672455145,0.012157212,870332,worst
1667,Finland,Denmark,2019,318821,0.028611918,0.060445094,870332,worst
1668,Republic of South Africa,Philippine,2019,317842,0.03960976,0.01145016,870332,worst
1669,Belgium,Montenegro,2019,317601,0.507497623,0.00555154,870332,worst
1670,Thailand,USA,2019,316145,0.07290767,0.01692571,870332,worst
1671,Poland,Palestine,2019,315522,1.401246147,0.022339121,870332,worst
1672,Italy,Peru,2019,315001,6.384453116,0.009027569,870332,worst
1673,Latvia,Sweden,2019,314536,0.014341818,0.508940206,870332,worst
1674,Indonesia,Arab Emirates,2019,311726,0.84967768,0.078909407,870332,worst
1675,Spain,Cuba,2019,310760,9.339424175,0.003801644,870332,worst
1676,Norway,Denmark,2019,309489,0.027774437,4.081301896,870332,worst
1677,Russian Federation,Lithuania,2019,309277,0.095904939,0.183757119,870332,worst
1678,Austria,Bosnia Herzegovina,2019,309226,0.090214587,0.027074516,870332,worst
1679,Denmark,Moldavia,2019,307765,0.668305584,0.128546879,870332,worst
1680,Netherlands,Egypt,2019,307581,0.931971456,0.027663207,870332,worst
1681,Russian Federation,Other country,2019,306500,15.72825678,0.182107163,870332,worst
1682,Canada,Slovenian,2019,303925,0.038656931,0.044828187,870332,worst
1683,India,Uganda,2019,301743,16.86844987,0.148911079,870332,worst
1684,Slovakia,Argentina,2019,301683,1.294509977,0.01340999,870332,worst
1685,Finland,Italy,2019,301573,0.002988606,0.057175055,870332,worst
1686,Russian Federation,Germany,2019,301383,0.0014552,0.179066894,870332,worst
1687,Germany,Ethiopia,2019,301378,1.479754775,0.000903058,870332,worst
1688,Serbia,Belgium,2019,300165,0.005454386,0.377451316,870332,worst
1689,Belgium,Tunisia,2019,299907,0.262759048,0.005242256,870332,worst
1690,brazil,USA,2019,299639,0.069101145,5.950259446,870332,worst
1691,Latvia,Slovakia,2019,297125,0.04144428,0.480768048,870332,worst
1692,france,Latvia,2019,295919,0.125169637,0.004501154,870332,worst
1693,Netherlands,Greece,2019,294502,0.158840964,0.026486909,870332,worst
1694,Canada,Philippine,2019,294208,0.036664469,0.043394953,870332,worst
1695,turkey,Kuwait,2019,294100,13.84310085,0.018718944,870332,worst
1696,Germany,Philippine,2019,293814,0.036615369,0.000880393,870332,worst
1697,USA,surname,2019,292626,15.44515136,0.011150656,870332,worst
1698,Republic of South Africa,Burundi,2019,292102,6.25683969,0.010522885,870332,worst
1699,Russian Federation,Georgia,2019,291807,0.553633611,0.173377308,870332,worst
1700,Luxembourg,USA,2019,291136,0.067140228,0.18141058,870332,worst
1701,Germany,Zimbabwe,2019,290677,8.663216802,0.000870993,870332,worst
1702,Germany,Myanmar,2019,290230,6.333822543,0.000869654,870332,worst
1703,Italy,Chile,2019,289047,0.081530215,0.008283757,870332,worst
1704,Luxembourg,Portugal,2019,288917,0.022135914,0.180027893,870332,worst
1705,Thailand,Quiraso,2019,285568,45.43578533,0.015288684,870332,worst
1706,australia,USA,2019,284981,0.065720795,4.731523745,870332,worst
1707,Germany,Honduras,2019,282719,2.102072361,0.000847148,870332,worst
1708,Indonesia,Ethiopia,2019,279580,1.372727405,0.070772062,870332,worst
1709,Belgium,Tanzania,2019,277055,9.598691511,0.004842812,870332,worst
1710,Netherlands,Carborbere,2019,277038,5.031932039,0.024916232,870332,worst
1711,India,Bahrain,2019,276906,6.982206476,0.136653945,870332,worst
1712,korea,Bermuda shorts,2019,274704,68.84518705,0.009812863,870332,worst
1713,Lithuania,Bulgaria,2019,274560,0.12954648,0.162916285,870332,worst
1714,uk,Malaysia,2019,274378,0.818196406,0.008020938,870332,worst
1715,Netherlands,Denmark,2019,273670,0.024559937,0.024613321,870332,worst
1716,China,Madagascar,2019,273322,1.507641079,0.109923413,870332,worst
1717,Bulgaria,Slovenian,2019,273104,0.034736736,0.610593701,870332,worst
1718,Liberia,Nigeria,2019,272889,0.072135699,100,870332,worst
1719,USA,Liberia,2019,272888,26.52710083,0.01039853,870332,worst
1720,Montenegro,Slovenian,2019,272754,0.034692219,6.606748595,870332,worst
1721,India,Tanzania,2019,272472,9.439911474,0.134465752,870332,worst
1722,Denmark,Slovakia,2019,272359,0.037989811,0.113758547,870332,worst
1723,uk,Cote Divoire,2019,271479,3.274527596,0.007936191,870332,worst
1724,Japan,Russian Federation,2019,270534,0.027542104,0.013539008,870332,worst
1725,Austria,Malta,2019,269687,1.185148968,0.023612649,870332,worst
1726,Netherlands,New Zealand,2019,267904,0.069904445,0.024094739,870332,worst
1727,Republic of South Africa,Arab Emirates,2019,265804,0.724507182,0.009575507,870332,worst
1728,Portugal,Nigeria,2019,265381,0.070151028,0.013451837,870332,worst
1729,China,Malaysia,2019,264817,0.789685461,0.10650291,870332,worst
